time,density,stop_time,speed,delay_time,travel_time,mean_queue,seed
12600,5.97631691128,36.4810237403,38.968961249,46.2133,103.0611,71.3689,1335
9900,5.81727611894,32.5786670363,39.5528623239,43.1319,100.4238,61.7422,1844
11700,6.25108612871,39.8674818072,38.010511954,50.6004,108.1548,73.0276,7039
7200,5.68528713973,31.6425994915,40.0634136625,41.2977,98.5212,59.5947,1150
9000,6.64452357499,40.13926649,37.8625982484,50.8487,108.2302,80.8844,1966
13500,6.08625572327,35.2726950349,38.9092393938,45.2835,102.7535,65.6293,1335
10800,6.57043423614,35.5781834308,38.3850141991,46.6383,103.7821,72.5556,1844
12600,6.03923423881,32.6846770675,40.3650944845,42.2957,99.2538,64.0942,7039
8100,5.97805160133,33.1562544895,39.4966286947,44.0118,101.3738,63.3822,1150
9900,6.24987586136,34.4581851611,39.256790434,44.779,102.0845,77.1564,1966
14400,6.05111693325,33.6680994784,39.8530109586,43.3348,100.4491,67.2942,1335
11700,5.91347479228,34.5120792725,39.0948696212,44.6302,102.1407,63.8293,1844
13500,5.66673127873,32.7677130879,40.441652654,41.9035,99.537,60.4613,7039
9000,5.98480322721,34.95459132,38.7172974359,46.1465,103.2477,64.672,1150
