index,time ,reward,1,2,3,4,5,6,7,8,delay,replication
4430,11700,-333.2348,21,23,43,64,30,30,35,38,28.163293838501,8050315
4431,9000,-1888.5809,30,24,19,16,30,16,32,29,26.4149417877197,8050322
4432,10800,-202.6826,30,23,15,64,30,30,62,53,24.2739849090576,8050315
4433,9000,-265.2134,18,30,68,18,19,30,34,68,26.8067989349365,8050315
4434,9000,-450.0028,26,30,67,39,30,18,36,60,59.1184997558594,8050297
4435,7200,-698.5923,30,14,45,69,21,30,52,66,33.8600654602051,8050322
4436,9900,-317.3774,21,30,15,43,30,20,46,53,26.4149417877197,8050322
4437,9900,-3665.3801,25,30,26,15,11,18,54,15,40.6380348205566,8050297
4438,9900,-494.2377,21,15,22,50,30,30,67,33,31.3536052703857,8050322
4439,11700,-215.3717,30,9,46,28,30,30,36,24,23.8635368347168,8050315
4440,8100,-44.535,30,8,21,28,30,30,22,48,26.4149417877197,8050322
4441,9900,-626.5329,5,30,39,47,30,30,32,60,28.163293838501,8050315
4442,12600,-1844.4542,30,5,15,15,30,6,29,35,24.3637142181396,8050315
4443,12600,-414.3279,30,30,56,15,30,16,29,34,23.8635368347168,8050315
4444,9900,-962.1131,30,10,15,38,30,30,32,53,52.7819595336914,8050297
4445,10800,-4719.4148,14,30,68,39,30,30,65,21,31.3536052703857,8050322
4446,9000,-3343.1575,30,30,15,44,30,30,65,68,26.4149417877197,8050322
4447,10800,-432.3269,30,5,15,54,16,30,31,34,52.5205535888672,8050297
4448,11700,-4119.8642,30,6,54,60,29,18,36,58,52.5205535888672,8050297
4449,13500,-959.2559,30,30,62,15,30,6,54,45,24.0345458984375,8050315
4450,10800,-117.9605,30,30,62,35,14,30,66,35,24.3637142181396,8050315
4451,13500,-281.8595,30,15,68,15,30,8,67,66,22.3405017852783,8050315
4452,10800,-2184.9841,30,15,30,68,30,30,29,32,37.0712890625,8050322
4453,11700,-3993.1487,30,19,51,39,26,30,29,38,40.398868560791,8050322
4454,11700,-728.3962,30,30,43,25,9,30,55,35,24.3637142181396,8050315
4455,14400,-1244.9652,20,15,18,27,5,30,59,41,17.2570190429688,8050315
4456,9900,-2343.1601,25,19,22,69,30,24,32,27,31.3536052703857,8050322
4457,14400,-760.8015,15,30,22,66,30,6,41,56,18.0752506256104,8050315
4458,12600,-3059.849,30,30,31,27,30,30,44,22,60.4634284973145,8050297
4459,11700,-18.4182,30,30,27,15,13,30,33,61,36.1084060668945,8050322
4460,12600,-1438.221,15,30,15,39,30,19,44,37,37.0712890625,8050322
4461,900,-9.2672,20,15,18,27,5,30,59,41,15.5588264465332,8050297
4462,10800,-3225.7821,5,30,26,68,17,30,32,35,40.6380348205566,8050297
4463,12600,-245.3243,15,15,15,37,17,25,59,40,22.3405017852783,8050315
4464,1800,-8.1065,24,30,39,69,10,30,42,35,17.0507488250732,8050297
4465,10800,-2491.3343,15,30,22,15,27,26,43,37,37.0712890625,8050322
4466,12600,-3894.5102,5,15,15,50,30,30,65,41,36.1084060668945,8050322
4467,2700,-0.0387,15,30,55,16,5,30,62,33,17.0507488250732,8050297
4468,11700,-62.9216,30,30,22,47,30,30,32,35,37.0712890625,8050322
4469,13500,-47.9535,7,5,59,15,30,30,54,55,17.2570190429688,8050315
4470,14400,-1265.5155,30,5,21,22,12,30,32,56,0,8050315
4471,11700,-3121.0759,26,30,22,15,6,18,21,41,52.5205535888672,8050297
4472,900,-272.4608,15,30,22,66,30,6,41,56,24.0039443969727,8050322
4473,13500,-8137.6058,5,30,44,15,30,30,37,55,36.1084060668945,8050322
4474,13500,-14334.7981,26,30,55,45,7,30,33,29,57.6941299438477,8050297
4475,13500,-4197.8704,14,30,54,50,5,19,36,55,37.0891304016113,8050322
4476,3600,-84.9291,11,30,20,54,30,29,50,65,20.7456283569336,8050297
4477,1800,-37.1104,14,27,15,58,5,30,40,28,24.0039443969727,8050322
4478,900,-5.6729,30,5,21,22,12,30,32,56,15.5588264465332,8050297
4479,14400,-463.2913,30,30,22,50,30,30,29,50,40.4662055969238,8050322
4480,4500,-22.0789,30,30,39,42,30,30,61,69,24.7807636260986,8050297
4481,12600,-643.1295,20,30,50,22,30,20,39,46,36.1084060668945,8050322
4482,5400,-2.548,30,30,15,29,5,11,63,33,24.7807636260986,8050297
4483,14400,-6429.105,30,22,50,65,30,12,45,22,46.7270851135254,8050297
4484,1800,-12.3237,30,12,66,55,19,14,15,57,17.0507488250732,8050297
4485,14400,-1399.5232,12,30,16,15,30,30,66,57,40.4662055969238,8050322
4486,12600,-716.5426,30,30,52,44,29,30,44,63,60.4634284973145,8050297
4487,2700,-406.9907,20,30,18,44,5,28,40,65,27.4050178527832,8050322
4488,13500,-15743.1263,30,30,42,41,30,30,33,15,37.0891304016113,8050322
4489,2700,-1.0643,5,30,15,36,20,17,54,65,17.0507488250732,8050297
4490,3600,-25.9248,30,28,15,15,5,24,69,29,16.5875205993652,8050297
4491,900,-4.8714,12,30,16,15,30,30,66,57,15.5127649307251,8050297
4492,6300,-198.8489,13,30,26,68,6,15,17,20,25.0091590881348,8050297
4493,3600,-166.5452,30,30,45,35,5,20,63,37,24.8130264282227,8050322
4494,4500,-29.8794,30,5,15,29,30,5,28,28,24.8130264282227,8050322
4495,13500,-13058.4639,30,30,15,15,29,20,45,41,57.6941299438477,8050297
4496,900,-34.6953,30,22,50,65,30,12,45,22,17.0507488250732,8050297
4497,4500,-59.6048,30,30,37,59,11,30,52,16,24.7807636260986,8050297
4498,1800,-23.252,30,14,48,59,30,30,48,15,17.0507488250732,8050297
4499,1800,-0.302,30,14,55,60,10,30,37,36,17.0507488250732,8050297
4500,14400,-13438.2034,30,18,42,15,30,30,41,55,33.9027709960938,8050322
4501,900,-513.8881,30,30,22,50,30,30,29,50,27.0592956542969,8050315
4502,2700,-0.1168,5,30,26,15,30,30,66,16,17.0507488250732,8050297
4503,7200,-919.585,30,30,48,59,30,8,50,15,25.0247287750244,8050297
4504,5400,-21.9418,28,30,15,64,30,30,26,39,24.7807636260986,8050297
4505,14400,-11522.3228,19,30,61,50,30,30,41,63,46.7270851135254,8050297
4506,5400,-1214.4932,5,30,21,17,5,5,65,49,23.9636917114258,8050322
4507,2700,-70.9005,14,28,39,15,30,30,47,28,20.7456283569336,8050297
4508,3600,-80.5862,30,8,64,15,25,30,60,16,20.7456283569336,8050297
4509,3600,-0.706,30,30,15,58,30,30,59,33,20.7456283569336,8050297
4510,1800,-133.4702,13,30,55,15,22,30,32,35,27.5286865234375,8050315
4511,6300,-154.97,30,5,69,38,30,30,58,60,25.0247287750244,8050297
4512,8100,-1358.488,30,28,60,38,30,25,57,52,47.3009414672852,8050297
4513,4500,-30.1873,11,30,50,22,30,30,55,15,24.7807636260986,8050297
4514,7200,-2.7631,30,21,15,66,30,19,22,36,25.0247287750244,8050297
4515,6300,-694.1865,5,13,26,34,16,30,67,35,23.2998561859131,8050322
4516,5400,-3.4835,30,13,46,32,24,5,46,31,24.7807636260986,8050297
4517,4500,-72.2517,30,30,15,57,17,30,15,60,24.7807636260986,8050297
4518,2700,-69.0022,30,20,15,35,10,30,45,47,26.3676567077637,8050315
4519,9000,-1738.4256,30,30,53,45,30,30,54,36,47.3009414672852,8050297
4520,900,-372.2641,30,18,42,15,30,30,41,55,27.0592956542969,8050315
4521,7200,-451.8139,30,5,15,54,14,30,28,59,23.8996238708496,8050322
4522,3600,-69.6145,30,30,46,63,30,30,60,22,26.3676567077637,8050315
4523,5400,-95.8291,30,27,37,45,30,30,38,60,25.0247287750244,8050297
4524,6300,-884.6663,30,30,55,32,12,21,15,18,25.0091590881348,8050297
4525,1800,-70.7018,30,30,26,40,8,30,44,15,27.5286865234375,8050315
4526,8100,-1821.3177,19,30,15,32,5,21,22,67,47.3009414672852,8050297
4527,900,-751.0576,19,30,61,50,30,30,41,63,27.5286865234375,8050315
4528,6300,-273.4176,10,30,18,60,20,30,15,57,25.0247287750244,8050297
4529,8100,-1664.5066,30,30,15,22,15,30,54,63,33.8600654602051,8050322
4530,9000,-1210.6057,30,30,51,39,30,14,67,30,33.8600654602051,8050322
4531,1800,-9.0048,30,11,27,32,25,30,66,31,27.5286865234375,8050315
4532,4500,-78.3044,30,30,45,22,9,30,44,68,23.0161209106445,8050315
4533,2700,-224.7543,30,30,40,63,5,30,30,37,25.9638748168945,8050315
4534,3600,-74.4355,30,30,24,52,8,30,50,42,25.9638748168945,8050315
4535,9900,-1300.3872,30,5,61,46,29,30,55,37,59.1184997558594,8050297
4536,7200,-173.6902,30,14,15,59,30,19,46,56,44.7715644836426,8050297
4537,9000,-456.2979,27,30,36,67,30,14,44,34,47.3009414672852,8050297
4538,7200,-1540.3723,30,9,61,32,11,10,26,62,44.7715644836426,8050297
4539,5400,-50.5566,30,8,58,65,14,30,59,15,26.5685062408447,8050315
4540,8100,-37.2302,30,26,40,63,21,30,15,59,44.7715644836426,8050297
4541,6300,-861.1123,29,15,53,50,30,24,29,55,26.5685062408447,8050315
4542,9900,-2649.9512,30,30,54,66,30,30,32,42,26.4149417877197,8050322
4543,2700,-147.9069,30,30,66,15,14,30,42,36,25.9638748168945,8050315
4544,10800,-513.4879,21,30,52,35,25,30,21,27,52.7819595336914,8050297
4545,4500,-214.8998,26,30,54,15,5,30,44,52,26.3676567077637,8050315
4546,7200,-635.48,30,30,15,19,11,30,60,62,24.5475311279297,8050315
4547,9900,-10.1023,26,7,27,62,30,16,44,35,59.1184997558594,8050297
4548,8100,-1913.8661,30,30,33,46,10,15,17,40,47.3009414672852,8050297
4549,10800,-1727.736,10,30,59,44,30,30,47,26,31.3536052703857,8050322
4550,3600,-295.0564,30,30,34,40,5,16,68,29,26.3676567077637,8050315
4551,11700,-1068.1831,25,30,45,48,30,30,44,21,40.6380348205566,8050297
4552,9000,-1493.3335,14,30,27,44,5,30,42,57,47.3009414672852,8050297
4553,5400,-74.0155,30,30,15,15,13,30,42,30,25.8053112030029,8050315
4554,9000,-4289.751,5,27,54,50,30,30,33,22,59.1184997558594,8050297
4555,10800,-1032.2712,16,30,15,40,30,30,66,24,52.7819595336914,8050297
4556,4500,-123.5946,30,30,49,15,17,30,46,23,23.0161209106445,8050315
4557,11700,-2829.4938,30,30,30,24,30,30,29,46,40.398868560791,8050322
4558,8100,-530.8486,30,30,15,50,30,30,45,53,26.8067989349365,8050315
4559,5400,-32.8473,30,5,63,42,30,30,60,20,23.0161209106445,8050315
4560,6300,-131.6441,11,30,15,29,30,30,38,28,26.5685062408447,8050315
4561,9900,-1201.7926,30,23,15,15,16,30,51,37,59.1184997558594,8050297
4562,12600,-5700.379,21,29,15,50,20,12,41,37,52.5205535888672,8050297
4563,9000,-70.2194,28,30,15,28,19,30,67,57,26.8067989349365,8050315
4564,11700,-2956.8086,30,10,55,20,16,24,32,52,40.6380348205566,8050297
4565,9900,-2259.7772,29,30,41,50,30,30,31,53,52.7819595336914,8050297
4566,7200,-377.148,30,30,57,67,30,30,61,49,26.5685062408447,8050315
4567,12600,-1502.0621,30,30,55,65,30,6,36,27,37.0712890625,8050322
4568,9900,-292.0862,30,27,15,62,30,10,34,32,29.1964740753174,8050315
4569,10800,-1571.0251,5,30,46,50,16,20,36,62,52.7819595336914,8050297
4570,13500,-1063.5805,30,5,54,50,25,20,48,47,60.4634284973145,8050297
4571,8100,-151.9332,30,27,59,34,30,29,52,27,24.5475311279297,8050315
4572,6300,-2613.7896,30,30,58,56,30,27,18,50,24.5475311279297,8050315
4573,10800,-296.6817,30,30,43,50,25,18,36,31,40.6380348205566,8050297
4574,13500,-2988.6666,21,29,21,15,30,30,32,55,36.1084060668945,8050322
4575,11700,-2117.4135,30,23,15,32,13,30,62,39,40.6380348205566,8050297
4576,9000,-84.6332,30,30,68,39,30,30,36,34,28.5107021331787,8050315
4577,10800,-1390.1056,30,6,18,46,30,30,56,20,28.163293838501,8050315
4578,7200,-150.1059,30,23,55,37,30,28,15,67,28.5107021331787,8050315
4579,8100,-241.7202,30,30,22,69,30,30,36,25,28.5107021331787,8050315
4580,14400,-5001.1473,21,15,62,57,30,30,57,28,37.0891304016113,8050322
4581,14400,-15784.4065,13,5,22,15,30,20,32,59,57.6941299438477,8050297
4582,12600,-1948.3996,30,10,49,43,30,30,55,27,60.4634284973145,8050297
4583,11700,-5249.7931,14,30,35,15,30,30,66,53,52.5205535888672,8050297
4584,11700,-355.5988,30,16,18,67,25,15,39,27,24.3637142181396,8050315
4585,9900,-69.9736,30,30,60,28,30,30,34,42,26.8067989349365,8050315
4586,12600,-2576.4525,25,16,30,43,16,30,33,69,52.5205535888672,8050297
4587,10800,-113.8016,14,10,59,15,5,30,45,36,29.1964740753174,8050315
4588,13500,-336.1722,30,30,29,45,30,30,44,21,60.4634284973145,8050297
4589,9000,-1414.698,8,18,15,39,30,30,48,68,26.8067989349365,8050315
4590,12600,-59.2166,30,10,15,69,30,15,52,34,24.3132076263428,8050315
4591,12600,-7413.353,14,5,46,61,30,20,36,29,60.4634284973145,8050297
4592,13500,-524.324,15,11,15,29,30,30,47,43,22.3405017852783,8050315
4593,11700,-2639.9413,10,5,62,15,13,30,30,15,28.163293838501,8050315
4594,9900,-50.0514,30,24,62,15,30,9,32,33,29.1964740753174,8050315
4595,14400,-166.1752,30,11,22,65,30,30,18,29,17.2570190429688,8050315
4596,12600,-840.8242,29,30,15,34,7,30,43,23,24.3637142181396,8050315
4597,14400,-18589.3782,16,14,28,47,22,25,51,34,57.6941299438477,8050297
4598,13500,-18993.9204,14,30,37,15,5,30,31,19,60.4634284973145,8050297
4599,900,-490.6864,13,5,22,15,30,20,32,59,24.0039443969727,8050322
4600,900,-751.0576,21,15,62,57,30,30,57,28,27.5286865234375,8050315
4601,10800,-593.6064,30,30,15,15,30,18,66,27,24.3637142181396,8050315
4602,13500,-10149.9069,30,30,50,29,5,11,45,41,57.6941299438477,8050297
4603,13500,-87.5902,30,30,18,65,30,30,42,36,24.3132076263428,8050315
4604,14400,-7389.029,30,30,29,69,27,20,44,27,57.6941299438477,8050297
4605,14400,-8673.614,30,15,41,66,30,30,32,35,46.7270851135254,8050297
4606,11700,-70.1521,30,15,19,15,30,30,60,35,24.3132076263428,8050315
4607,12600,-150.2299,30,5,43,15,14,30,42,15,24.3132076263428,8050315
4608,14400,-547.0106,14,8,21,65,30,30,61,55,17.2570190429688,8050315
4609,900,-606.4976,30,11,22,65,30,30,18,29,27.0592956542969,8050315
4610,900,-751.0576,16,14,28,47,22,25,51,34,27.5286865234375,8050315
4611,13500,-691.6176,7,30,61,15,13,29,31,37,17.2570190429688,8050315
4612,14400,-322.3265,30,30,31,29,6,5,66,19,0,8050315
4613,900,-34.6953,30,15,41,66,30,30,32,35,17.0507488250732,8050297
4614,900,-751.0576,30,30,29,69,27,20,44,27,27.5286865234375,8050315
4615,900,-248.5037,14,8,21,65,30,30,61,55,27.7501888275146,8050315
4616,900,-98.4833,30,30,31,29,6,5,66,19,27.7501888275146,8050315
4617,1800,-17.8634,30,30,34,15,14,30,31,60,27.0592956542969,8050315
4618,1800,-3.1403,30,25,57,45,5,5,58,65,16.5875205993652,8050297
4619,2700,-13.0229,5,27,15,42,30,5,15,40,16.5875205993652,8050297
4620,1800,-87.5625,24,30,56,15,30,22,30,25,29.8472099304199,8050322
4621,1800,-45.9243,17,30,27,60,19,30,67,69,27.5286865234375,8050315
4622,1800,-95.9332,30,30,26,26,11,24,54,35,25.9638748168945,8050315
4623,1800,-79.338,30,30,18,66,30,20,64,45,25.9638748168945,8050315
4624,1800,-79.338,13,26,57,63,30,30,66,65,25.9638748168945,8050315
4625,2700,-13.6054,30,28,43,20,30,30,41,15,25.9638748168945,8050315
4626,1800,-371.4253,30,30,33,59,29,30,37,60,27.5286865234375,8050315
4627,2700,-165.234,30,5,15,15,30,15,66,35,27.5286865234375,8050315
4628,2700,-238.9428,30,30,46,15,13,30,30,43,27.4050178527832,8050322
4629,2700,-1186.7353,13,30,49,36,30,22,15,23,25.9638748168945,8050315
4630,3600,-99.0461,30,20,15,27,30,28,69,15,24.7807636260986,8050297
4631,2700,-42.4466,21,5,54,59,5,30,54,22,26.3676567077637,8050315
4632,2700,-148.8078,30,22,61,15,30,30,32,16,26.3676567077637,8050315
4633,3600,-185.0395,30,12,65,30,30,15,15,37,26.3676567077637,8050315
4634,2700,-101.8621,6,30,19,45,28,20,29,36,25.9638748168945,8050315
4635,3600,-63.3809,30,23,15,65,5,30,15,23,25.9638748168945,8050315
4636,3600,-19.0516,9,30,28,15,30,30,29,40,25.9638748168945,8050315
4637,4500,-22.8902,19,27,35,15,27,16,15,51,25.0091590881348,8050297
4638,3600,-395.6931,22,30,44,15,24,30,31,15,26.3676567077637,8050315
4639,3600,-201.0605,14,30,59,26,14,30,66,69,23.9636917114258,8050322
4640,3600,-830.5735,30,5,15,66,12,30,24,15,25.8053112030029,8050315
4641,3600,-592.0027,25,30,27,63,5,5,63,54,25.8053112030029,8050315
4642,5400,-304.5687,21,30,36,46,30,30,52,29,25.0091590881348,8050297
4643,4500,-372.6888,30,10,15,66,30,30,45,54,25.8053112030029,8050315
4644,4500,-5.3712,30,30,21,15,30,30,21,35,23.9636917114258,8050322
4645,4500,-315.87,30,5,63,15,20,30,32,59,25.8053112030029,8050315
4646,4500,-225.4799,30,30,16,64,30,14,33,57,25.8053112030029,8050315
4647,4500,-161.6901,25,30,15,34,13,20,41,65,25.8053112030029,8050315
4648,4500,-1759.4958,30,30,26,39,30,15,41,34,25.8053112030029,8050315
4649,5400,-190.1189,30,22,15,32,30,10,53,57,23.0161209106445,8050315
4650,5400,-242.2489,30,30,23,25,25,30,36,46,23.0161209106445,8050315
4651,6300,-117.4934,7,5,44,15,30,30,52,48,25.0247287750244,8050297
4652,5400,-670.6607,25,30,15,15,30,30,65,25,23.0161209106445,8050315
4653,4500,-443.4909,30,5,15,32,30,30,24,65,25.8053112030029,8050315
4654,5400,-844.0755,30,30,15,62,13,24,59,56,25.8053112030029,8050315
4655,5400,-3471.8306,30,15,49,68,30,29,15,15,23.8996238708496,8050322
4656,7200,-1.5784,30,30,67,23,30,30,15,67,44.7715644836426,8050297
4657,6300,-1240.2405,30,30,31,48,30,30,23,19,26.5685062408447,8050315
4658,5400,-245.67,29,29,45,28,14,30,47,48,26.5685062408447,8050315
4659,6300,-987.4866,30,30,55,62,17,30,21,15,26.5685062408447,8050315
4660,6300,-83.2371,21,30,61,67,30,30,55,33,26.5685062408447,8050315
4661,6300,-10.3933,30,30,45,50,26,28,35,19,26.5685062408447,8050315
4662,5400,-108.1026,15,30,15,17,30,30,57,53,23.0161209106445,8050315
4663,6300,-1606.3827,15,30,15,34,30,30,22,41,31.9877109527588,8050322
4664,6300,-378.3732,30,30,15,23,30,30,32,55,23.0161209106445,8050315
4665,7200,-231.4752,6,16,22,42,11,30,67,33,24.5475311279297,8050315
4666,6300,-428.5183,30,30,68,66,30,30,32,55,26.5685062408447,8050315
4667,8100,-584.3252,30,29,37,62,23,30,41,64,47.3009414672852,8050297
4668,7200,-610.9607,21,30,15,15,30,30,45,24,24.5475311279297,8050315
4669,7200,-4569.0421,10,30,37,16,5,30,54,35,33.8600654602051,8050322
4670,7200,-662.5924,18,30,15,54,30,28,32,53,24.5475311279297,8050315
4671,7200,-266.4504,30,30,15,66,23,30,61,27,24.5475311279297,8050315
4672,7200,-497.6665,30,30,21,15,30,14,22,35,28.5107021331787,8050315
4673,8100,-33.4735,30,30,44,50,13,30,57,68,24.5475311279297,8050315
4674,8100,-4262.9873,5,30,15,35,30,30,41,37,33.8600654602051,8050322
4675,8100,-518.328,30,30,58,62,30,15,31,19,28.5107021331787,8050315
4676,7200,-83.343,30,14,31,39,30,30,55,63,24.5475311279297,8050315
4677,9000,-351.0719,28,30,67,50,8,18,66,36,59.1184997558594,8050297
4678,8100,-248.5499,10,6,62,62,30,30,32,41,26.8067989349365,8050315
4679,8100,-11.708,30,30,56,15,30,30,32,57,28.5107021331787,8050315
4680,9000,-2733.4779,30,30,15,49,8,30,46,59,26.4149417877197,8050322
4681,8100,-111.9429,15,10,15,64,30,29,62,65,26.8067989349365,8050315
4682,9000,-103.9115,30,16,58,27,30,18,54,50,26.8067989349365,8050315
4683,9000,-437.077,30,30,54,48,30,30,32,53,26.8067989349365,8050315
4684,9000,-243.8802,18,13,15,42,17,30,29,26,28.5107021331787,8050315
4685,9000,-835.4936,30,30,15,68,17,30,21,31,26.8067989349365,8050315
4686,8100,-154.566,13,8,21,21,30,30,54,23,28.5107021331787,8050315
4687,9000,-367.4589,30,30,47,44,30,30,40,55,26.8067989349365,8050315
4688,9000,-154.7771,30,30,16,39,30,30,52,42,28.5107021331787,8050315
4689,9900,-248.2784,30,13,15,64,30,30,33,27,29.1964740753174,8050315
4690,9900,-83.0262,30,30,24,34,30,15,27,35,26.8067989349365,8050315
4691,9900,-4519.8991,30,8,60,66,30,30,23,53,31.3536052703857,8050322
4692,9900,-493.9089,30,28,15,28,21,22,32,30,29.1964740753174,8050315
4693,9900,-7701.5866,15,29,64,15,30,14,36,67,52.7819595336914,8050297
4694,9900,-1823.5822,5,30,22,15,30,30,37,46,28.163293838501,8050315
4695,9900,-161.6206,30,30,15,22,30,29,52,67,29.1964740753174,8050315
4696,10800,-510.1793,30,30,15,62,30,20,54,23,29.1964740753174,8050315
4697,10800,-2318.9576,5,30,46,25,11,29,67,15,28.163293838501,8050315
4698,10800,-4562.2368,30,5,55,15,30,14,33,27,40.398868560791,8050322
4699,10800,-2298.5261,30,30,49,39,30,30,30,66,40.6380348205566,8050297
4700,10800,-1442.4454,15,30,43,39,30,30,22,35,28.163293838501,8050315
4701,9900,-428.215,30,28,63,39,14,30,34,35,26.8067989349365,8050315
4702,10800,-165.1055,21,30,37,59,30,30,15,54,24.3637142181396,8050315
4703,10800,-39.61,30,30,20,35,30,30,48,46,29.1964740753174,8050315
4704,11700,-1961.9189,30,30,15,66,14,30,45,69,24.3637142181396,8050315
4705,10800,-139.9402,5,25,45,22,30,30,26,30,24.3637142181396,8050315
4706,11700,-799.4332,30,13,18,50,30,16,40,55,24.3637142181396,8050315
4707,11700,-826.9667,30,30,21,15,30,30,34,53,28.163293838501,8050315
4708,11700,-1231.62,21,30,49,39,30,30,49,59,37.0712890625,8050322
4709,11700,-8033.1685,30,14,15,15,30,30,42,34,24.3637142181396,8050315
4710,11700,-731.6944,14,5,49,44,23,30,44,34,52.5205535888672,8050297
4711,11700,-1840.0532,30,30,60,15,30,30,54,23,24.3132076263428,8050315
4712,12600,-1848.7251,30,30,18,33,14,30,23,35,24.3132076263428,8050315
4713,11700,-1568.8808,5,6,16,65,30,30,32,67,28.163293838501,8050315
4714,12600,-725.9522,29,15,51,34,30,6,42,27,24.3637142181396,8050315
4715,12600,-1862.5237,30,28,43,41,11,30,21,35,24.3637142181396,8050315
4716,12600,-4603.4746,15,27,15,43,30,30,32,30,36.1084060668945,8050322
4717,12600,-168.2064,30,30,18,36,14,30,44,48,24.3132076263428,8050315
4718,12600,-705.1707,30,19,62,15,30,25,42,49,22.3405017852783,8050315
4719,13500,-630.4375,30,30,26,66,30,30,54,69,17.2570190429688,8050315
4720,12600,-882.7633,30,30,15,67,30,30,43,53,22.3405017852783,8050315
4721,13500,-26.6815,15,5,15,44,24,30,55,69,17.2570190429688,8050315
4722,13500,-1809.8024,13,30,56,47,30,30,32,53,17.2570190429688,8050315
4723,13500,-52.3034,30,30,18,35,30,30,66,37,24.3132076263428,8050315
4724,14400,-401.7852,30,30,16,15,30,30,58,15,0,8050315
4725,14400,-1229.0507,13,30,38,65,30,30,31,54,0,8050315
4726,14400,-933.925,30,30,41,31,30,30,57,42,0,8050315
4727,13500,-49.9354,14,15,18,15,30,30,41,42,17.2570190429688,8050315
4728,14400,-933.2575,30,30,62,21,30,30,19,55,0,8050315
4729,14400,-49.8885,30,30,49,65,30,30,41,43,17.2570190429688,8050315
4730,13500,-1098.4274,30,17,51,67,27,30,53,43,40.4662055969238,8050322
4731,13500,-2896.4394,30,9,46,35,30,6,67,22,24.3132076263428,8050315
4732,12600,-5881.2779,25,5,37,33,30,30,66,16,57.6941299438477,8050297
4733,900,-9.2672,30,30,41,31,30,30,57,42,15.5588264465332,8050297
4734,13500,-17676.0429,30,5,15,15,30,13,30,34,57.6941299438477,8050297
4735,900,-9.2672,30,30,62,21,30,30,19,55,15.5588264465332,8050297
4736,900,-114.1703,13,30,38,65,30,30,31,54,24.0506935119629,8050322
4737,14400,-1866.7659,30,5,61,52,30,30,41,43,17.2570190429688,8050315
4738,1800,-0.0641,30,5,60,52,30,30,15,15,15.5588264465332,8050297
4739,1800,-0.3877,30,30,40,56,30,30,49,15,15.5588264465332,8050297
